0 0 0
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
27707.5 39557 4.35657e+08
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
1.32357e+73 5.48647e+73 1.90795e+126
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
275.499 2770.78 297670
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
0 0 0
