0 0 0
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1 0.5 1
1.12459 0.643516 1.16531
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0.125 0.4 0.1
0 0 0
