0 0 0
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.25 1.125 1.3625
1.00819 0.73242 0.943213
2.38055 2.76607 3.25089
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
0.15 0.88 0.1288
nan nan nan
0 0 0
