0 0 0
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
1.95312 2.30281 2.61345
2.74837 3.5858 4.21395
-7.62332 -27.1408 -31.1004
18.894 28.0525 71.652
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
0.216 1.69653 0.218363
nan nan nan
nan nan nan
0 0 0
